city,hotel_name,price,currency,num_adults,num_children,num_nights,rating,reviews_count,location,distance_from_center,star_rating,property_type,room_type,free_cancellation,meal_plan,amenities,hotel_url,scraped_date
El Gouna,Mangarov-2BR. M1-6b-12,22559,EGP,2,0,1,8.7,29,"El Gouna, Hurghada",,3,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/mangarov-2br-m1-6b-12.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344253&all_sr_blocks=839299501_350441272_0_0_0&highlighted_blocks=839299501_350441272_0_0_0&matching_block_id=839299501_350441272_0_0_0&sr_pri_blocks=839299501_350441272_0_0_0__42790&from=searchresults,5/9/2026
El Gouna,"Nayah Stays, Amazing villa with private pool & 5 master suites",15125,EGP,2,0,1,8.7,16,"El Gouna, Hurghada",,3,Villa,Five-Bedroom House,No,,,https://www.booking.com/hotel/eg/amazing-villa-with-private-pool-amp-5-master-suites.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344253&all_sr_blocks=913763201_384871058_0_0_0&highlighted_blocks=913763201_384871058_0_0_0&matching_block_id=913763201_384871058_0_0_0&sr_pri_blocks=913763201_384871058_0_0_0__28690&from=searchresults,5/9/2026
El Gouna,Elgouna Hurghada egypt mangroovy,8066,EGP,2,0,1,9.6,26,"El Gouna, Hurghada",,3,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/elgouna-hurghada-egypt.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344253&all_sr_blocks=918759901_363467998_2_0_0&highlighted_blocks=918759901_363467998_2_0_0&matching_block_id=918759901_363467998_2_0_0&sr_pri_blocks=918759901_363467998_2_0_0__15300&from=searchresults,5/9/2026
El Gouna,G-cribs studio pool view,4376,EGP,2,0,1,8.5,4,"El Gouna, Hurghada",,3,Apartment,Studio Apartment with Balcony,Yes,,,https://www.booking.com/hotel/eg/g-cribs-studio-pool-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1477522001_419206998_0_0_0&highlighted_blocks=1477522001_419206998_0_0_0&matching_block_id=1477522001_419206998_0_0_0&sr_pri_blocks=1477522001_419206998_0_0_0__8300&from=searchresults,5/9/2026
El Gouna,Hurghada Concierge in EL-Gouna,4112,EGP,2,0,1,8.2,24,"El Gouna, Hurghada",,3,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/nubian-lagoon.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1003710501_373142490_2_0_0&highlighted_blocks=1003710501_373142490_2_0_0&matching_block_id=1003710501_373142490_2_0_0&sr_pri_blocks=1003710501_373142490_2_0_0__7800&from=searchresults,5/9/2026
El Gouna,Casa Cook El Gouna - Adults Only,15088,EGP,2,0,1,9.3,830,"El Gouna, Hurghada",,5,Hotel,Premium Twin Terrace,Yes,Breakfast included,,https://www.booking.com/hotel/eg/casa-cook.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=546277703_430878622_2_33_0&highlighted_blocks=546277703_430878622_2_33_0&matching_block_id=546277703_430878622_2_33_0&sr_pri_blocks=546277703_430878622_2_33_0__28620&from_sustainable_property_sr=1&from=searchresults,5/9/2026
El Gouna,West golf 2bedroom,4508,EGP,2,0,1,8.5,41,"El Gouna, Hurghada",,3,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/west-golf-2bedroom.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1054507001_377637575_3_0_0&highlighted_blocks=1054507001_377637575_3_0_0&matching_block_id=1054507001_377637575_3_0_0&sr_pri_blocks=1054507001_377637575_3_0_0__8550&from=searchresults,5/9/2026
El Gouna,Sabina 2br penthouse,11862,EGP,2,0,1,6,4,"El Gouna, Hurghada",,,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/lovely-2-bedroom-flat-overlooking-open-lagoon.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=859984501_353812681_4_0_0&highlighted_blocks=859984501_353812681_4_0_0&matching_block_id=859984501_353812681_4_0_0&sr_pri_blocks=859984501_353812681_4_0_0__22500&from=searchresults,5/9/2026
El Gouna,"El gouna , Red sea",2610,EGP,2,0,1,7.5,8,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/el-gouna-red-sea.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1269529101_399693951_4_0_0&highlighted_blocks=1269529101_399693951_4_0_0&matching_block_id=1269529101_399693951_4_0_0&sr_pri_blocks=1269529101_399693951_4_0_0__4950&from=searchresults,5/9/2026
El Gouna,EL GOUNA Boho Beach Chalet with pool access,4508,EGP,2,0,1,10,3,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/boho-beach-chalet-in-el-gouna-with-pool-access-el-gouna-hurghada.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1564409101_427540434_4_0_0&highlighted_blocks=1564409101_427540434_4_0_0&matching_block_id=1564409101_427540434_4_0_0&sr_pri_blocks=1564409101_427540434_4_0_0__8550&from=searchresults,5/9/2026
El Gouna,Elgouna Heart Mangroovy new 2bedrooms,6854,EGP,2,0,1,9,41,"El Gouna, Hurghada",,4,Apartment,Two-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/elgouna-mangroovy-new-building-2bedrooms.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=755519201_404005634_0_0_0&highlighted_blocks=755519201_404005634_0_0_0&matching_block_id=755519201_404005634_0_0_0&sr_pri_blocks=755519201_404005634_0_0_0__13000&from=searchresults,5/9/2026
El Gouna,Chic G Cribs Studio,4033,EGP,2,0,1,9.7,3,"El Gouna, El Gouna",,,Apartment,One-Bedroom Chalet,No,,,https://www.booking.com/hotel/eg/chic-g-cribs-studio.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1503927101_422118314_3_0_0&highlighted_blocks=1503927101_422118314_3_0_0&matching_block_id=1503927101_422118314_3_0_0&sr_pri_blocks=1503927101_422118314_3_0_0__7650&from=searchresults,5/9/2026
El Gouna,Luxury 4 bedroom villa - Cyan ElGouna,36904,EGP,2,0,1,9,5,"El Gouna, Hurghada",,3,Villa,Villa,No,,,https://www.booking.com/hotel/eg/luxury-4-bedroom-villa-cyan-elgouna.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1081862901_380774232_8_0_0&highlighted_blocks=1081862901_380774232_8_0_0&matching_block_id=1081862901_380774232_8_0_0&sr_pri_blocks=1081862901_380774232_8_0_0__70000&from=searchresults,5/9/2026
El Gouna,Studio el Gouna holiday G cribs Compound,2847,EGP,2,0,1,6.3,3,"El Gouna, Hurghada",,,Apartment,One-Bedroom House,No,,,https://www.booking.com/hotel/eg/one-bedroom-mangrove-el-gouna-holiday.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1359751701_408276726_2_0_0&highlighted_blocks=1359751701_408276726_2_0_0&matching_block_id=1359751701_408276726_2_0_0&sr_pri_blocks=1359751701_408276726_2_0_0__5400&from=searchresults,5/9/2026
El Gouna,منتجع طيبة فيو Tiba view,1661,EGP,2,0,1,8.3,12,"El Gouna, Hurghada",,3,Hotel,Studio with Sea View,No,,,https://www.booking.com/hotel/eg/mntj-tyb-fyw-tiba-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1024877801_392941946_2_0_0&highlighted_blocks=1024877801_392941946_2_0_0&matching_block_id=1024877801_392941946_2_0_0&sr_pri_blocks=1024877801_392941946_2_0_0__3150&from=searchresults,5/9/2026
El Gouna,Hotel Sultan Bey Resort,10755,EGP,2,0,1,8.6,502,"El Gouna, Hurghada",,4,Resort,Premium Garden view Terrace,Yes,Breakfast included,,https://www.booking.com/hotel/eg/sultan-bey-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=17141601_425444373_2_1_0&highlighted_blocks=17141601_425444373_2_1_0&matching_block_id=17141601_425444373_2_1_0&sr_pri_blocks=17141601_425444373_2_1_0__20400&from_sustainable_property_sr=1&from=searchresults,5/9/2026
El Gouna,Bali studio,2494,EGP,2,0,1,6.2,51,"El Gouna, Hurghada",,3,Apartment,Studio with Balcony,Yes,,,https://www.booking.com/hotel/eg/our-gateway-studio.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1073168402_431762934_0_0_0&highlighted_blocks=1073168402_431762934_0_0_0&matching_block_id=1073168402_431762934_0_0_0&sr_pri_blocks=1073168402_431762934_0_0_0__4730&from=searchresults,5/9/2026
El Gouna,الغردقة الفيروز شارع الامير ابن طلال,797,EGP,2,0,1,1,1,"El Gouna, Hurghada",,,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/lgrdq-lfyrwz-shr-lmyr-bn-tll.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1618849701_432711885_4_0_0&highlighted_blocks=1618849701_432711885_4_0_0&matching_block_id=1618849701_432711885_4_0_0&sr_pri_blocks=1618849701_432711885_4_0_0__1512&from=searchresults,5/9/2026
El Gouna,Club Paradisio El Gouna Red Sea,10755,EGP,2,0,1,8.9,346,"El Gouna, Hurghada",,4,Hotel,Premium Pool View,Yes,Breakfast included,,https://www.booking.com/hotel/eg/club-paradisio-el-gouna.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=85577603_425444313_2_1_0&highlighted_blocks=85577603_425444313_2_1_0&matching_block_id=85577603_425444313_2_1_0&sr_pri_blocks=85577603_425444313_2_1_0__20400&from_sustainable_property_sr=1&from=searchresults,5/9/2026
El Gouna,VESTA - Gouna Residence,16277,EGP,2,0,1,,,"El Gouna, El Gouna",,4,Villa,Villa with Private Pool,Yes,,,https://www.booking.com/hotel/eg/vesta-gouna-residence-hurghada1.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1531042201_424627699_6_0_0&highlighted_blocks=1531042201_424627699_6_0_0&matching_block_id=1531042201_424627699_6_0_0&sr_pri_blocks=1531042201_424627699_6_0_0__30875&from=searchresults,5/9/2026
El Gouna,"Nayah Stays, Luxurious bedroom in Fanadir Marina",4428,EGP,2,0,1,10,4,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment with Marina View and Balcony,No,,,https://www.booking.com/hotel/eg/nayah-stays-abu-tig-3-bedrooms-hurghada.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=977056001_429216482_2_0_0&highlighted_blocks=977056001_429216482_2_0_0&matching_block_id=977056001_429216482_2_0_0&sr_pri_blocks=977056001_429216482_2_0_0__8400&from=searchresults,5/9/2026
El Gouna,Stunning 4BD Apartment Lagoon View-Gouna,12653,EGP,2,0,1,9.7,3,"El Gouna, Hurghada",,3,Apartment,Apartment,Yes,,,https://www.booking.com/hotel/eg/stunning-4bd-waterside-gouna-hurghada-2.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1531528701_430233784_7_0_0&highlighted_blocks=1531528701_430233784_7_0_0&matching_block_id=1531528701_430233784_7_0_0&sr_pri_blocks=1531528701_430233784_7_0_0__24000&from=searchresults,5/9/2026
El Gouna,"Nayah Stays, Cozy lagoons terrace one ensuite Apt",5124,EGP,2,0,1,10,3,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/nayah-stays-cozy-lagoons-terrace-one-ensuite-apt.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1512441601_422987763_2_0_0&highlighted_blocks=1512441601_422987763_2_0_0&matching_block_id=1512441601_422987763_2_0_0&sr_pri_blocks=1512441601_422987763_2_0_0__9720&from=searchresults,5/9/2026
El Gouna,EL GOUNA Scarab Club One bedroom,2230,EGP,2,0,1,6.9,14,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/el-gouna-scarab-club-one-bedroom.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1249333501_397298875_2_0_0&highlighted_blocks=1249333501_397298875_2_0_0&matching_block_id=1249333501_397298875_2_0_0&sr_pri_blocks=1249333501_397298875_2_0_0__4230&from=searchresults,5/9/2026
El Gouna,Gcribs apartment pool view,4033,EGP,2,0,1,7.4,9,"El Gouna, El Gouna",,3,Apartment,Apartment with Pool View,No,,,https://www.booking.com/hotel/eg/gcribs-apartment-pool-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1130047001_385649944_2_0_0&highlighted_blocks=1130047001_385649944_2_0_0&matching_block_id=1130047001_385649944_2_0_0&sr_pri_blocks=1130047001_385649944_2_0_0__7650&from=searchresults,5/9/2026
El Gouna,G Cribs Stylish Studio,3796,EGP,2,0,1,8.1,23,"El Gouna, Hurghada",,3,Apartment,One-Bedroom Apartment,No,,,https://www.booking.com/hotel/eg/g-cribs-stylish-studio.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1282934901_401217733_3_0_0&highlighted_blocks=1282934901_401217733_3_0_0&matching_block_id=1282934901_401217733_3_0_0&sr_pri_blocks=1282934901_401217733_3_0_0__7200&from=searchresults,5/9/2026
El Gouna,one bedroom G-cribs,3321,EGP,2,0,1,7.2,14,"El Gouna, Hurghada",,3,Apartment,Apartment - Ground Floor,Yes,,,https://www.booking.com/hotel/eg/one-bedroom-g-cribs-hurghada.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1261646601_398786266_0_0_0&highlighted_blocks=1261646601_398786266_0_0_0&matching_block_id=1261646601_398786266_0_0_0&sr_pri_blocks=1261646601_398786266_0_0_0__6300&from=searchresults,5/9/2026
El Gouna,1BR villa - private heated pool in Bali ElGouna,6326,EGP,2,0,1,7.3,11,"El Gouna, Hurghada",,,Villa,One-Bedroom House,Yes,,,https://www.booking.com/hotel/eg/1br-villa-private-heated-pool-in-bali-elgouna.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoTC_c8GwAIB0gIkZTBmZmFmZTMtMTM1NS00NWZmLWE0M2EtZWFiMjkyM2IyMjE42AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=96f3740261db01ca&srepoch=1778344206&all_sr_blocks=1090070401_381907910_0_0_0&highlighted_blocks=1090070401_381907910_0_0_0&matching_block_id=1090070401_381907910_0_0_0&sr_pri_blocks=1090070401_381907910_0_0_0__12000&from=searchresults,5/9/2026
